bitrix24_partner_number,title,site,phone,email,logo_url,detail_page_url,zone,scraped_at
18082910,UniProject,https://uniproject.top,88125076535,info@uniproject.top,https://www.1c-bitrix.ru/upload/iblock/973/de4llzh0mpuoi8m2ei2a0zoq78owyhj9/LogoMini512.PNG,/partners/partner/18082910/,ru,2026-06-23T15:08:41+00:00
7603663,"Smart Бизнес",https://smartbiznes.org,89581009458,manager@smartbiznes.org,"https://www.1c-bitrix.ru/upload/iblock/bb8/4cbfqnolw9smv345uxfppzb263m97gi1/SB_LOGOTYP (1).png",/partners/partner/7603663/,ru,2026-06-23T15:08:43+00:00
224821,"Системы Управления и Автоматизации Бизнеса",https://su-ab.com/,"+7 991 898 777 9",sale@gsuab.com,"https://www.1c-bitrix.ru/upload/iblock/261/jrt34sae9jxp8076ewnx4wu2nvr0u6gy/suab logo 2026 прозрачный фон ИСХОДНИК (2).png",/partners/partner/224821/,ru,2026-06-23T15:08:46+00:00
9461487,"CRM plus",https://crmplus.ru/,"+7 345 269-13-00",hello@crmplus.ru,https://www.1c-bitrix.ru/upload/iblock/1f3/9i9slyrp838ozv3ts85lbkmvu64hb4q4/ЦРМ_Синий.png,/partners/partner/9461487/,ru,2026-06-23T15:08:48+00:00
15098978,ArtSolution24,https://artsolution24.ru,+79052897492,zs@artsolution24.ru,"https://www.1c-bitrix.ru/upload/iblock/7be/9wy5bgdvmy0e7zwrmx35gxaowz5uvmf3/Artsol24 значек.png",/partners/partner/15098978/,ru,2026-06-23T15:08:51+00:00
7252355,Shveikin,https://shveikin.com/,+79111896000,yurii@shveikin.com,https://www.1c-bitrix.ru/upload/iblock/95e/logo2020_mini.png,/partners/partner/7252355/,ru,2026-06-23T15:08:56+00:00
524507,"Дмитрий Осецкий и Партнеры",http://www.osetskiy.ru,"+7 (910) 706-50-96",dmitriy@osetskiy.ru,https://www.1c-bitrix.ru/upload/iblock/7f9/DO.png,/partners/partner/524507/,ru,2026-06-23T15:08:58+00:00
5942047,Факториум,https://faktorium.ru,+7(960)455-62-95,info@faktorium.ru,"https://www.1c-bitrix.ru/upload/iblock/760/WhatsApp Image 2019-07-22 at 10.46.14.jpeg",/partners/partner/5942047/,ru,2026-06-23T15:09:01+00:00
271555,"Умные решения",https://gk-ur.ru,"+7 (843) 210-26-05",support@gk-ur.ru,"https://www.1c-bitrix.ru/upload/iblock/385/d3g11ptg2pkogkb3scn9yiba7iud1nea/Умные решения.png",/partners/partner/271555/,ru,2026-06-23T15:09:03+00:00
11192604,"MEDIA WORKS",https://mworks.ru,"8 (800) 533-75-69",top@mworx.ru,https://www.1c-bitrix.ru/upload/iblock/dde/9q5tqxxsdivc6ywpv3ta26n3achq2cjs/mw_logo_square_transparent3.png,/partners/partner/11192604/,ru,2026-06-23T15:09:06+00:00
15895990,СпецСистема,https://systemcrm.ru,+7(912)825-90-92,nl@systemcrm.ru,https://www.1c-bitrix.ru/upload/iblock/f6f/1mc70lryo5bappo38mwn67fw1vamlhwf/1_mini.jpg,/partners/partner/15895990/,ru,2026-06-23T15:09:09+00:00
356540,CSN,https://csn.ru,"+7 (495) 108-65-48",info@csn.ru,https://www.1c-bitrix.ru/upload/iblock/f9a/csn.jpg,/partners/partner/356540/,ru,2026-06-23T15:09:13+00:00
18632352,Алгоритм,https://business-algorithm.ru/,"+7(905) 194-25-24",business-algorithm@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/191/7c62duph1sz7d4h097fu4tmx359lte3m/алгоритм_лого.jpg,/partners/partner/18632352/,ru,2026-06-23T15:09:15+00:00
11289078,SaleCase,https://salecase.ru,"+7843 204-29-49",admin@salecase.ru,https://www.1c-bitrix.ru/upload/iblock/7df/165_59_SALE_2_1x.png,/partners/partner/11289078/,ru,2026-06-23T15:09:18+00:00
12152696,Atira,https://atira.ru,"7 812 467-38-92",info@atira.ru,https://www.1c-bitrix.ru/upload/iblock/87d/atira-partner-logo-1c-bitrix.png,/partners/partner/12152696/,ru,2026-06-23T15:09:21+00:00
12698446,Всё!Продано!,https://vseprodano.com/,+79229029403,info@itarh.ru,"https://www.1c-bitrix.ru/upload/iblock/07c/51ic9yhyb8de18h9qfh4tvr0hggtaryr/result_Снимок экрана 2025-12-16 в 07.46.58.jpg",/partners/partner/12698446/,ru,2026-06-23T15:09:23+00:00
9964987,"Sirida Group",https://sirida-group.ru,+78126027484,info@sirida-group.ru,https://www.1c-bitrix.ru/upload/iblock/a5e/ytncfvat8f4w1g7ml8y5l91jmtoeew34/imgonline-com-ua-Resize-fD9kXp5Mfo.jpg,/partners/partner/9964987/,ru,2026-06-23T15:09:25+00:00
13549582,"Цифровой поток",https://www.diflight.ru,+79604502402,info@diflight.ru,"https://www.1c-bitrix.ru/upload/iblock/c8c/4xmgmjbgnyrzlekhevrxgyc2cuj5dn0k/Дизайн без названия (13).png",/partners/partner/13549582/,ru,2026-06-23T15:09:30+00:00
11031068,MOROZOV.TECH,https://morozov.tech,+74951282884,info@morozov.tech,"https://www.1c-bitrix.ru/upload/iblock/3d6/a07in0ecunslh82mlle5m1zr705dobhg/Логотип MOROZOV TECH.png",/partners/partner/11031068/,ru,2026-06-23T15:09:32+00:00
12822082,"СРБ Евгения Кулакова",https://www.eugenekulakov.ru,"+7 (499) 113-04-40",welcome@eugenekulakov.ru,"https://www.1c-bitrix.ru/upload/iblock/dfb/7qz4ovw8fy8i109emfz111pzyesq9phj/Group 6.png",/partners/partner/12822082/,ru,2026-06-23T15:09:35+00:00
2468129,"Департамент Бизнеса",https://depbz.ru/,89238884201,info@depbz.ru,"https://www.1c-bitrix.ru/upload/iblock/34c/Лого 1.png",/partners/partner/2468129/,ru,2026-06-23T15:09:37+00:00
17063610,Delaem-CRM,https://delaem-crm.ru/,8-800-551-77-52,info@delaem-crm.ru,"https://www.1c-bitrix.ru/upload/iblock/840/2g7atvsji4cc7l444c1sl7p0zw4tomok/DELAEMCRMLOGO — MINI.png",/partners/partner/17063610/,ru,2026-06-23T15:09:40+00:00
13003034,VERSHA,https://versha.site,+73517111261,rop@versha.site,https://www.1c-bitrix.ru/upload/iblock/68a/o1ywztolp9dts7b0104298kxewcbh6qj/logo135.jpeg,/partners/partner/13003034/,ru,2026-06-23T15:09:42+00:00
4142727,Business-i24,http://business-i24.ru/bitrix24,+7(499)350-41-18,info@business-i24.ru,https://www.1c-bitrix.ru/upload/iblock/c06/2_Flat_logo_on_transparent_175x56.png,/partners/partner/4142727/,ru,2026-06-23T15:09:44+00:00
18292246,Напинтех,https://napintex.ru/,+79085111212,chuyanvit@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/679/e673l43fz9sod073kghwlrxniqdtyfjz/snapedit_1715464475767 (1).jpg",/partners/partner/18292246/,ru,2026-06-23T15:09:47+00:00
10237564,NVK,https://nvk.bitrix24.site/,89111466199,nvk.bitrix24@gmail.com,https://www.1c-bitrix.ru/upload/iblock/829/nvk.jpg,/partners/partner/10237564/,ru,2026-06-23T15:09:49+00:00
11359576,CompleteCRM,https://completecrm.ru,"+7 812 4673005",info@completecrm.ru,https://www.1c-bitrix.ru/upload/iblock/d3d/v60ls57motkr2bj0uiz6kb0yc1a68tdl/лого2.png,/partners/partner/11359576/,ru,2026-06-23T15:09:52+00:00
11404870,"Новая Звезда",https://b24webstart.ru,+73832143546,b24webstart@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/c09/портал 05.jpg",/partners/partner/11404870/,ru,2026-06-23T15:09:54+00:00
6494353,"Digital Automated Systems",https://www.dasdigital.ru,+74951183076,info@dasdigital.ru,"https://www.1c-bitrix.ru/upload/iblock/00a/Das logo 3.png",/partners/partner/6494353/,ru,2026-06-23T15:09:56+00:00
589899,Color-IT,https://color-it.ru,"8 800 700-45-46",bitrix24@color-it.ru,"https://www.1c-bitrix.ru/upload/iblock/3f1/new logo.png",/partners/partner/589899/,ru,2026-06-23T15:10:01+00:00
22098,GEEKSPACE,http://geekspace.ru,8-800-550-1955,sales@geekspace.ru,https://www.1c-bitrix.ru/upload/iblock/28d/ac3d5n1iu90en0rh5q8yqxj1g6873x3m/400х188.png,/partners/partner/22098/,ru,2026-06-23T15:10:03+00:00
8492811,"Polza Digital",https://polza.digital,+79372255600,support_bitrix@polza-digital.ru,"https://www.1c-bitrix.ru/upload/iblock/6fc/jj9veo5bco9zkq7xax6fln6ifqg0wc1v/Лого на Партнерский Кабинет Белый.jpg",/partners/partner/8492811/,ru,2026-06-23T15:10:06+00:00
9561981,"Аник Автоматизация",https://crm.anik.ru/,"8 (800) 101-14-21",crm@anik.ru,"https://www.1c-bitrix.ru/upload/iblock/ac3/Новый проект (3).jpg",/partners/partner/9561981/,ru,2026-06-23T15:10:08+00:00
13349900,"Первый Интегратор",https://1-integrator.ru,"8 (863) 209-72-80",info@1-integrator.ru,"https://www.1c-bitrix.ru/upload/iblock/b06/1827b2mpd20636k0hp13heuig43wuun5/logo bbg h50.png",/partners/partner/13349900/,ru,2026-06-23T15:10:11+00:00
150379,"Эм Си Арт",https://www.mcart.ru,"+7 (812) 309-78-93",hello@mcart.ru,"https://www.1c-bitrix.ru/upload/iblock/4cd/wi0mdisis8cretjidaxpjhd5jqku3yky/Group 2087329068.png",/partners/partner/150379/,ru,2026-06-23T15:10:13+00:00
21261172,Хо-Бит24,https://xo-bit.pro/,"+7 931 594 0781",igol@xo-bit.ru,"https://www.1c-bitrix.ru/upload/iblock/2ee/34vf1z1e47wlsegpwpbwdz4w5z220ozw/Снимок экрана 2026-02-27 в 13.30.06.png",/partners/partner/21261172/,ru,2026-06-23T15:10:15+00:00
5138357,"IT-интегратор Стратег",https://www.strateg.bz,"+7 (499) 686-15-35",hello@strateg.bz,https://www.1c-bitrix.ru/upload/iblock/d7e/z05pk9yme6binpq24mrxwi8zoj3krfvg/IT-intergrator_logo.png,/partners/partner/5138357/,ru,2026-06-23T15:10:18+00:00
119909,"MITRA & Freematiq",https://mitra.freematiq.com,"+7 (3852) 57-25-25",info@mitra.ru,https://www.1c-bitrix.ru/upload/iblock/263/0a0/logo.png,/partners/partner/119909/,ru,2026-06-23T15:10:21+00:00
6303859,"RDN Group",https://www.rdn-grp.ru/,"+7 (495) 374-97-71",info@rdn-grp.ru,"https://www.1c-bitrix.ru/upload/iblock/677/tetsl3iyhljtvarpwbizv6g9z238i905/RDN_Group (1).png",/partners/partner/6303859/,ru,2026-06-23T15:10:23+00:00
18536282,ITFuture,https://itfuture23.ru,"+7 (862) 295-73-07",itfuture23@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/5d1/qxk7dqlpd08epw4hlk5yo27jmf8eefjk/04_logo_stacked_color(1).png,/partners/partner/18536282/,ru,2026-06-23T15:10:25+00:00
17016734,Эволюция,https://evolution-soft.ru/,+79960805045,info@evolution-soft.ru,"https://www.1c-bitrix.ru/upload/iblock/a33/33kjl7sb7zbsywg1vww8tyk0gr2zxaeb/mini log evo.png",/partners/partner/17016734/,ru,2026-06-23T15:10:28+00:00
16041166,Advertmed,https://advertmed.com,+79250052133,advertmed@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/8f5/rfkufcffmxllw1321ye2ba608j5500df/лого_новый_пнг (1) (1).jpg",/partners/partner/16041166/,ru,2026-06-23T15:10:34+00:00
8725439,BizON,https://itbizon.com/,"+7 (495) 118-31-50",info@itbizon.com,https://www.1c-bitrix.ru/upload/iblock/d61/qcieo0x5g95q72dd633km1v2uwunv3c9/Bizon_final2_целый.png,/partners/partner/8725439/,ru,2026-06-23T15:10:36+00:00
54112,1С-Рарус,https://rarus.ru/,"+7 495 231-20-02, +79785780875",1с-bitrix@rarus.ru,https://www.1c-bitrix.ru/upload/iblock/426/liel2j9u19t2dde1rud2cf4p9av2ygqb/article1620.jpg,/partners/partner/54112/,ru,2026-06-23T15:10:39+00:00
17230252,"ADVANCED TECNOLOGY",https://tech-ad.ru,+73432269695,info@tech-ad.ru,"https://www.1c-bitrix.ru/upload/iblock/5d7/fb8cfsao74ao91hpwzvoud2c7cxbwtau/лого для срм маленькое2 (1).png",/partners/partner/17230252/,ru,2026-06-23T15:10:41+00:00
8056241,"Агентство ""Домовой и Партнеры""",https://domovoy.pro/,"+7 (499) 577-02-52",info@domovoy.pro,https://www.1c-bitrix.ru/upload/iblock/0c2/Domovoy.PRO1.jpg,/partners/partner/8056241/,ru,2026-06-23T15:10:44+00:00
12933236,ИнТОП,https://intopweb.ru/,+7(918)198-91-62,info@intopweb.ru,https://www.1c-bitrix.ru/upload/iblock/9c7/365l01kv3agy3saq00r1l0x148iesmyi/logotype_white.png,/partners/partner/12933236/,ru,2026-06-23T15:10:46+00:00
378061,Факт,https://fact.digital,"+7 (495) 134-25-25",sale10@fact.digital,"https://www.1c-bitrix.ru/upload/iblock/f5c/Frame 4.png",/partners/partner/378061/,ru,2026-06-23T15:10:48+00:00
4971785,"СМБ Консалтинг",http://www.smbconsulting.ru/,"7 499 372-20-24",hello@smbconsulting.ru,https://www.1c-bitrix.ru/upload/iblock/830/ogiz71yu1tgjwd59cwna5hdejvj0ebey/logo1.png,/partners/partner/4971785/,ru,2026-06-23T15:10:51+00:00
5654337,MAXIS,https://maxis-it.ru/,"+7 4872 33 80 88",info@maxis-it.ru,"https://www.1c-bitrix.ru/upload/iblock/17c/LOGO 175 135.png",/partners/partner/5654337/,ru,2026-06-23T15:10:53+00:00
1494780,"Векус ПРО",https://vekus.pro,"+7 (812) 309-80-80",info@vekus.pro,"https://www.1c-bitrix.ru/upload/iblock/5c3/8f7asbzrabczy2a6hqsnqfmg5e3ztyu1/photo_2026-02-20_13-58-24-Photoroom (1).png",/partners/partner/1494780/,ru,2026-06-23T15:10:56+00:00
7734717,"Цифровой партнер",https://cpartner.ru/,"8 800 101-47-06",cifrovoi-partner@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/c74/b5aagjf89342iktmyf99m0r8g610tcc9/22403445.png,/partners/partner/7734717/,ru,2026-06-23T15:10:58+00:00
1210112,Майнд/4,https://mind4.me/,"+7 (989) 120-97-82",m@Mind4.me,"https://www.1c-bitrix.ru/upload/iblock/231/nl2lvpqultqtmuvmiy61edbjjv6zvrae/Frame 1.png",/partners/partner/1210112/,ru,2026-06-23T15:11:01+00:00
12844402,Люкскорп,https://crm.luxecorp.ru,"+7 (996) 574-60-16",info@luxecorp.ru,https://www.1c-bitrix.ru/upload/iblock/eae/h9a0tmg7yblhd4zj4vnyjzshra28q1lm/logoB.png,/partners/partner/12844402/,ru,2026-06-23T15:11:07+00:00
234878,СофтЭксперт,http://websfx.ru,"(4872) 70-02-70, 8 (800) 775-15-40",220@sfx-tula.ru,https://www.1c-bitrix.ru/upload/iblock/ec3/логотип.jpg,/partners/partner/234878/,ru,2026-06-23T15:11:10+00:00
14147460,"Метод Диджитал",https://www.metod-digital.ru,"+7 (495) 165-15-20",mail@metod-digital.ru,https://www.1c-bitrix.ru/upload/iblock/9a6/lx15xzzvtz4n9j5o8ef2p6f6p3gapzhu/logo_partners_b24.png,/partners/partner/14147460/,ru,2026-06-23T15:11:13+00:00
4750775,"7 САЙТОВ",https://7sites.ru,"+7 (495) 118-30-89",info@7sites.ru,"https://www.1c-bitrix.ru/upload/iblock/ebb/vze30w5m6fkdxl2wnsdyv3icjftrhw03/x69cca34ni3oz04963pv7jollh2jht5z (1) (3).png",/partners/partner/4750775/,ru,2026-06-23T15:11:15+00:00
561586,Нетекс,https://netex-web.ru/,"+7 (4712) 746-646",web@netex.pro,https://www.1c-bitrix.ru/upload/iblock/83c/netex_logo_250x125.png,/partners/partner/561586/,ru,2026-06-23T15:11:17+00:00
129454,Техдиректор,https://tech-director.ru,"8 800 333-57-33",help@tech-director.ru,https://www.1c-bitrix.ru/upload/iblock/b54/t-dir-big.png,/partners/partner/129454/,ru,2026-06-23T15:11:20+00:00
269114,"Digital Clouds",https://dclouds.ru/,"+7 383 390-00-86",info@dclouds.ru,"https://www.1c-bitrix.ru/upload/iblock/afc/5zp4b4vmn2cme14v2es9eyb4kbxuyqbu/175x135 2.png",/partners/partner/269114/,ru,2026-06-23T15:11:22+00:00
9881685,"Центр Проектных Компетенций",https://procpk.ru,"+7 (495) 032-62-18",info@procpk.ru,"https://www.1c-bitrix.ru/upload/iblock/bac/r6276qmqzbl1vhwzv2kj0cbdn2nc15kh/Logo CPK Icon Gray.png",/partners/partner/9881685/,ru,2026-06-23T15:11:25+00:00
7255919,Balzhi.ru,https://balzhi.ru,"7 9090881862",v-rost.ru@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/a60/eghkgq9xsag3obyip6b3er2x2vmrnkxu/logo.png,/partners/partner/7255919/,ru,2026-06-23T15:11:27+00:00
22564928,VzletConsulting,https://vzletcons.ru/,+74950850766,info@vzletcons.ru,"https://www.1c-bitrix.ru/upload/iblock/9cc/kii8pnyqcg3x6x8jxmun01zl3ee35507/лого б24.PNG",/partners/partner/22564928/,ru,2026-06-23T15:11:29+00:00
742735,WebOptimize,https://www.weboptimize.ru,"+7 (495) 984-16-34",info@weboptimize.ru,"https://www.1c-bitrix.ru/upload/iblock/c3f/Логотип weboptimize.png",/partners/partner/742735/,ru,2026-06-23T15:11:32+00:00
12605190,MakeBiz,https://makebiz.life,"+7 (977) 089-60-60",info@makebiz.life,"https://www.1c-bitrix.ru/upload/iblock/914/rppzi455qshi7cpbm0c32nsqd5cwr6kk/Неон 175.png",/partners/partner/12605190/,ru,2026-06-23T15:11:34+00:00
17714832,SMITC,https://smitc.ru,"+7 (901) 417-33-44",smitc.group@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/7b4/c90l41p6xkjnqdf6ua0lc2872ct47axj/175х135 для 1С-Битрикс сайта.PNG",/partners/partner/17714832/,ru,2026-06-23T15:11:39+00:00
30108,iTrack,https://itrack.ru/,"+7 495 085 47 47",hello@itrack.ru,https://www.1c-bitrix.ru/upload/iblock/d6e/9106ofpbgn2tw0e4li9p03zz3enitdzq/logo_white_itrack.png,/partners/partner/30108/,ru,2026-06-23T15:11:42+00:00
6638947,"ИТ Гарант",https://itgrn.ru/,"+7 (4862) 78-39-78",inf@itgrn.ru,https://www.1c-bitrix.ru/upload/iblock/4af/IT-Garant-Logo-175.png,/partners/partner/6638947/,ru,2026-06-23T15:11:44+00:00
422508,АДВИНА,https://advina.ru/,"+7 (495) 641-35-05",info@advina.ru,"https://www.1c-bitrix.ru/upload/iblock/ae8/s3a82ic9eepmf25revhf9z0iq2qklsqu/АДВИНА лого 135х135.jpg",/partners/partner/422508/,ru,2026-06-23T15:11:46+00:00
6337949,Mywebstor,https://mywebstor.com,+73832021412,info@mywebstor.com,https://www.1c-bitrix.ru/upload/iblock/aeb/mywebstorBitrix24.png,/partners/partner/6337949/,ru,2026-06-23T15:11:49+00:00
1357711,IVIT,https://ivit.pro/automatizacia/vnedrenie-bitriks24/?utm_source=bitrix24&utm_medium=referral&utm_campaign=agency_card&utm_content=link,"+7 495 215 06 04",info@ivit.pro,https://www.1c-bitrix.ru/upload/iblock/7b9/fz8iv40oievxm68misd00pbccci06q3y/ivit.pro.png,/partners/partner/1357711/,ru,2026-06-23T15:11:52+00:00
1178956,Rubix,https://rubix.su,"+7 (351) 200-22-60",1@rubix.su,"https://www.1c-bitrix.ru/upload/iblock/4df/byaf9v7yrx10py3be48s3lfbsnn7ksqa/Без заголовка.png",/partners/partner/1178956/,ru,2026-06-23T15:11:54+00:00
15441616,Ёлва,https://yolva-it.ru/,"+7 499 500 45 29",request@yolva-it.com,"https://www.1c-bitrix.ru/upload/iblock/e04/i4sq42dushnwsrhiiphj6xsa79skzb78/MicrosoftTeams-image (42).png",/partners/partner/15441616/,ru,2026-06-23T15:11:56+00:00
312587,Веб-Центр,https://web-c.ru/bitrix24/,"+7 (4832) 599-427, +7 (499) 686-01-14, 8 (800) 707-63-70",mail@web-c.ru,https://www.1c-bitrix.ru/upload/iblock/e7c/g0upqtro0bfb42yprxik8oqllzbp1lx3/wc_logo-base.png,/partners/partner/312587/,ru,2026-06-23T15:11:59+00:00
281822,Uplab,http://www.uplab.ru/,"+7 499 653 78 83",info@uplab.ru,"https://www.1c-bitrix.ru/upload/iblock/d29/bee4iao6rj5diaw6hk4s5k7l9f30ncep/лого uplab.jpeg",/partners/partner/281822/,ru,2026-06-23T15:12:01+00:00
5266967,Wizart,https://wizart.pro,"+7 920 585 5363",yakov@wizart.pro,https://www.1c-bitrix.ru/upload/iblock/2d9/logo-wizart.png,/partners/partner/5266967/,ru,2026-06-23T15:12:04+00:00
777449,Паравеб,https://www.paraweb.me/bitrix24.html,"+7 (3822) 700 275",hi@paraweb.me,https://www.1c-bitrix.ru/upload/iblock/517/paraweb.png,/partners/partner/777449/,ru,2026-06-23T15:12:06+00:00
288396,OptimalGroup,https://optimalgroup.ru/,"+7 (499) 504-16-82",mail@optimalgroup.ru,https://www.1c-bitrix.ru/upload/iblock/02d/dpbxnxs6tnj02fwltbbl2w4645a4n9wh/Logo_osnovnoy_580_80.png,/partners/partner/288396/,ru,2026-06-23T15:12:11+00:00
9814939,"CRM Консалтинг",https://www.crmconsalting.ru/,+79279494979,corp@crmcon.ru,https://www.1c-bitrix.ru/upload/iblock/0e5/12.jpg,/partners/partner/9814939/,ru,2026-06-23T15:12:13+00:00
7591897,"Simple Digital",https://simpledigital.pro,+79993331341,info@simpledigital.pro,"https://www.1c-bitrix.ru/upload/iblock/551/175 х 135.png",/partners/partner/7591897/,ru,2026-06-23T15:12:16+00:00
6315671,WeJET,https://wejet.ru,"+7 495 476 42 24",bitrix24@wejet.ru,https://www.1c-bitrix.ru/upload/iblock/bab/xkj83wr4nw0wyweflqktkj4abr1kwsdc/logo-new-colors.png,/partners/partner/6315671/,ru,2026-06-23T15:12:18+00:00
7408065,ВНYКОВ-консалтинг,https://vnukov24.ru,"8 (863) 322-63-63",sales@vnukov24.ru,https://www.1c-bitrix.ru/upload/iblock/72e/vnukov_logo_black.png,/partners/partner/7408065/,ru,2026-06-23T15:12:21+00:00
2159485,"CRM Эксперт",https://crm24.expert/,"+7 (812) 425-67-88",avs@crm24.expert,"https://www.1c-bitrix.ru/upload/iblock/441/utm9m9o11udkxfdpk2l4ziodqng2no24/CRM LOGO JPG (1).jpg",/partners/partner/2159485/,ru,2026-06-23T15:12:23+00:00
6571969,OPTI,https://opti.ooo,"8 (800) 201-62-16",info@opti.ooo,https://www.1c-bitrix.ru/upload/iblock/134/5d5/1.png,/partners/partner/6571969/,ru,2026-06-23T15:12:26+00:00
11001456,"Бизнес Интеграция",https://б24.интеграция24.рф,+74951286328,db@bizint24.ru,"https://www.1c-bitrix.ru/upload/iblock/717/4bb92ghm5cowk678g0gtrvz930eu0of4/лого квадрат микро.jpg",/partners/partner/11001456/,ru,2026-06-23T15:12:28+00:00
13193692,"Platon Bit",https://platonbit.ru,88005557211,iap@platonbit.ru,"https://www.1c-bitrix.ru/upload/iblock/360/0d7g73vdye6nss2xwmoq44skn57l101x/Логотип наш.png",/partners/partner/13193692/,ru,2026-06-23T15:12:31+00:00
287818,Xpage,https://www.xpage.ru/,"+7 (351) 220-09-26",dmitriy.zherdev@xpage.ru,https://www.1c-bitrix.ru/upload/iblock/9dc/li8oie6x576ixdnjjih9eef2p5qkhrmg/Logo_xpage.png,/partners/partner/287818/,ru,2026-06-23T15:12:33+00:00
10553488,ONIXBIT,https://onixbit.ru,"+7 (920) 272-48-28",info@onixbit.ru,https://www.1c-bitrix.ru/upload/iblock/1ef/ys17nvk83fybyc4bznx02p93530bifiu/Логотип.png,/partners/partner/10553488/,ru,2026-06-23T15:12:35+00:00
1568789,"Digital Life",https://dilife.site/,"+7 (999) 333 42 76",support@dilife.site,"https://www.1c-bitrix.ru/upload/iblock/37c/s310acieokcx3cafbcqm8peau0tnegk8/Ресурс 1 (3).png",/partners/partner/1568789/,ru,2026-06-23T15:12:38+00:00
24253876,Умные.Продажи,https://smart-sale.moscow,"+ 7 925 222-81-48",SALE@SMART-SALE.MOSCOW,"https://www.1c-bitrix.ru/upload/iblock/4e9/urbfyv3znutau8mly1r6txt3i2uotep3/Group 97.png",/partners/partner/24253876/,ru,2026-06-23T15:12:43+00:00
